player_ref_id,points_per_game,rebounds_per_game,assists_per_game,effective_fgp,efficiency_rating,win_shares,value_over_replacement,true_shooting_pct,steals_per_game,blocks_per_game,minutes_per_game
cookech01,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.179,-5.1,-0.2,-0.1,0.202,0.07692307692307693,-1.0,2.923076923076923
cooleja01,2.9130434782608696,2.391304347826087,0.30434782608695654,0.449,15.6,0.5,0.0,0.503,0.30434782608695654,0.13043478260869565,7.565217391304348
coopech01,6.662591687041565,5.943765281173594,1.7946210268948655,,11.0,11.6,,0.418,-1.0,-1.0,19.4718826405868
copelch01,5.83625730994152,1.590643274853801,0.6257309941520468,0.516,12.4,2.9,0.2,0.54,0.1871345029239766,0.17543859649122806,12.345029239766081
costema01,1.0,2.25,0.5,0.5,9.7,0.1,0.0,0.5,0.5,0.5,8.0
cottobr01,3.8260869565217392,0.782608695652174,0.782608695652174,0.462,12.0,0.1,-0.1,0.506,0.30434782608695654,-1.0,8.608695652173912
cousima01,1.0,0.75,,0.667,7.8,0.0,0.0,0.667,-1.0,0.25,4.5
couside01,21.249557522123894,10.851327433628319,3.2424778761061948,0.479,22.4,44.1,21.1,0.539,1.424778761061947,1.2336283185840708,31.99646017699115
cousybo01,18.354978354978353,5.17965367965368,7.5270562770562774,,19.8,91.1,,0.446,-1.0,-1.0,32.646103896103895
covinro01,12.68939393939394,5.71969696969697,1.5,0.518,13.4,21.5,7.4,0.554,1.6590909090909092,0.8888888888888888,30.01010101010101
cowenda01,17.64490861618799,13.634464751958225,3.7989556135770237,0.46,17.0,86.3,21.5,0.496,0.7819843342036553,0.6370757180156658,38.59660574412533
crabbal01,9.062992125984252,2.816272965879265,1.1391076115485563,0.531,10.8,13.7,0.9,0.559,0.5853018372703412,0.27296587926509186,23.9501312335958
craigto01,5.27906976744186,3.366279069767442,0.8372093023255814,0.531,10.4,6.0,-0.2,0.547,0.4186046511627907,0.563953488372093,18.627906976744185
crawfja01,14.633760361718162,2.2215523737754332,3.4220045214770156,0.477,15.1,60.7,18.4,0.529,0.8884702336096458,0.20422004521477016,29.385079125847778
crawfjo01,4.5,2.0,0.5,0.35,10.8,0.0,0.0,0.414,0.5,-1.0,11.5
crawfjo02,12.213523131672599,2.501779359430605,3.1423487544483986,0.464,14.1,6.3,1.3,0.503,0.697508896797153,0.08185053380782918,24.352313167259787
creekmi01,4.2,2.4,1.2,0.5,20.2,0.2,0.1,0.55,0.4,-1.0,9.6
crittja01,5.265486725663717,2.4424778761061945,1.7787610619469028,0.454,10.6,0.1,-1.0,0.492,0.5221238938053098,0.07079646017699115,16.398230088495577
croshau01,6.790591805766312,4.019726858877086,0.9514415781487102,0.466,14.3,27.6,5.6,0.532,0.37177541729893776,0.3277693474962064,17.420333839150228
crowdja01,9.574013157894736,4.120065789473684,1.53125,0.512,12.9,32.5,8.1,0.549,0.975328947368421,0.32401315789473684,24.717105263157894
culveja01,9.206349206349206,3.365079365079365,1.746031746031746,0.462,9.6,-0.1,-0.8,0.467,0.9047619047619048,0.6031746031746031,23.904761904761905
cunnibi01,21.181818181818183,10.364935064935064,4.292207792207792,0.452,20.0,78.6,5.1,0.509,0.5064935064935064,0.08571428571428572,34.862337662337666
cunnida01,5.78041958041958,3.742657342657343,0.7076923076923077,0.498,11.1,24.9,1.1,0.513,0.641958041958042,0.4699300699300699,20.804195804195803
cunnija01,2.3452380952380953,0.6666666666666666,0.4642857142857143,0.402,6.8,0.2,-0.6,0.467,0.25,0.023809523809523808,7.2023809523809526
curryed01,12.941176470588236,5.170777988614801,0.5445920303605313,0.545,15.9,21.7,-1.3,0.581,0.29411764705882354,0.7286527514231499,24.874762808349146
curryja01,,,,,,0.0,0.0,,-1.0,-1.0,
currymi01,4.4767616191904045,1.5667166416791605,1.2053973013493253,0.463,7.5,17.8,-4.7,0.527,0.4992503748125937,0.09895052473763119,19.802098950524737
curryse01,10.0546875,1.98046875,1.74609375,0.588,14.3,12.7,3.4,0.611,0.69140625,0.12109375,22.33203125
curryst01,23.489270386266096,4.517882689556509,6.6108726752503575,0.581,23.8,103.2,50.7,0.623,1.7238912732474965,0.22317596566523606,34.33190271816881
dalemsa01,7.690744920993228,7.8352144469525955,0.5248306997742663,0.521,15.4,51.3,4.6,0.555,0.4932279909706546,1.744920993227991,24.431151241534987
dampier01,7.405268490374874,7.09726443768997,0.8277608915906788,0.498,14.3,52.7,4.1,0.536,0.3343465045592705,1.4164133738601823,24.319148936170212
dampilo01,15.915625,2.6489583333333333,4.882291666666666,0.474,15.2,74.1,9.0,0.516,0.4239583333333333,0.159375,33.54270833333333
daniean01,7.595183486238532,1.849770642201835,3.364678899082569,0.479,14.6,47.0,10.1,0.546,0.6467889908256881,0.09747706422018348,22.55848623853211
danieer01,0.6190476190476191,0.8571428571428571,0.19047619047619047,0.361,4.6,-0.1,-0.1,0.361,0.09523809523809523,-1.0,3.4285714285714284
daniema01,7.881386861313868,2.832116788321168,1.7627737226277371,0.464,12.9,16.5,3.0,0.497,0.9288321167883211,0.25,21.363138686131386
danieme01,18.431924882629108,14.910798122065728,1.784037558685446,0.468,20.1,64.8,0.5,0.507,0.15492957746478872,0.5665101721439749,35.158059467918626
danietr01,6.584070796460177,1.3156342182890854,0.5457227138643068,0.546,10.4,5.1,-0.4,0.56,0.2949852507374631,0.061946902654867256,14.882005899705014
dantlad01,24.26910994764398,5.712041884816754,2.9633507853403143,0.54,21.5,134.2,43.7,0.617,0.9884816753926702,0.15706806282722513,35.76020942408377
datomlu01,3.418181818181818,1.3636363636363635,0.36363636363636365,0.481,11.3,0.3,-0.1,0.493,0.14545454545454545,0.14545454545454545,8.127272727272727
davidje01,3.1153846153846154,1.8461538461538463,0.2692307692307692,0.425,10.5,0.0,-0.3,0.451,0.17307692307692307,0.34615384615384615,8.326923076923077
daviebo01,14.272727272727273,2.121212121212121,4.87012987012987,,18.0,49.7,,0.456,-1.0,-1.0,18.651515151515152
daviebr01,3.6666666666666665,2.4615384615384617,0.7435897435897436,0.43,8.7,0.3,-0.9,0.469,0.5384615384615384,0.19230769230769232,12.794871794871796
davisan02,24.009469696969695,10.384469696969697,2.2386363636363638,0.529,27.4,83.1,38.1,0.588,1.3825757575757576,2.393939393939394,34.54356060606061
davisan01,10.01218161683278,7.48062015503876,1.1262458471760797,0.448,14.1,59.6,4.4,0.518,0.47619047619047616,0.9844961240310077,28.8859357696567
davisba01,16.104191616766467,3.8119760479041918,7.2155688622754495,0.465,17.8,63.1,33.1,0.502,1.8323353293413174,0.4311377245508982,34.24191616766467
davisda01,7.957952468007313,7.865630712979891,0.8939670932358318,0.53,15.2,86.9,18.4,0.546,0.6316270566727605,1.1608775137111518,27.062157221206583
davisde01,4.242990654205608,3.2336448598130842,0.4392523364485981,0.599,15.4,3.6,0.0,0.611,0.19626168224299065,0.5700934579439252,12.14018691588785
davised01,6.309880239520958,6.642215568862276,0.7649700598802395,0.568,16.5,41.9,6.2,0.582,0.49850299401197606,0.8143712574850299,19.84431137724551
davisgl01,7.998054474708171,4.3501945525291825,0.8891050583657587,0.448,12.4,18.6,-1.7,0.494,0.6945525291828794,0.33657587548638135,21.138132295719846
davisjo02,2.328358208955224,1.7164179104477613,0.2835820895522388,0.45,11.0,0.8,0.0,0.479,0.2537313432835821,0.07462686567164178,7.432835820895522
davispa01,2.6463414634146343,1.9268292682926829,0.3902439024390244,0.402,10.6,0.5,-0.4,0.445,0.2682926829268293,0.18292682926829268,8.560975609756097
davisri01,13.467391304347826,3.464673913043478,3.296195652173913,0.48,14.7,28.0,6.3,0.525,0.9945652173913043,0.25407608695652173,29.79211956521739
daviste02,7.541666666666667,3.2916666666666665,1.5972222222222223,0.564,13.8,3.1,0.8,0.588,0.5416666666666666,0.19444444444444445,16.791666666666668
davisty01,,1.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0
dawkian01,0.75,0.5,0.25,0.25,-5.0,-0.1,-0.1,0.25,-1.0,-1.0,5.5
dawsobr01,0.8333333333333334,0.6666666666666666,,0.4,7.1,0.0,0.0,0.46,-1.0,0.16666666666666666,4.833333333333333
dawsoer01,3.75,2.5,,0.583,14.6,0.1,0.0,0.582,0.25,0.5,9.75
dayeau01,5.194539249146757,2.6075085324232083,0.7235494880546075,0.469,11.6,4.5,0.0,0.5,0.39590443686006827,0.3993174061433447,14.102389078498293
decolna01,3.80672268907563,1.773109243697479,1.7058823529411764,0.491,11.8,2.4,0.5,0.528,0.5294117647058824,0.10084033613445378,11.882352941176471
debusda01,16.06057142857143,10.992,2.8537142857142856,,15.5,60.8,2.5,0.472,0.07657142857142857,0.044571428571428574,35.65942857142857
declean01,4.79557069846678,4.238500851788756,0.5775127768313458,0.507,12.1,19.3,-2.4,0.538,0.6643952299829642,0.5127768313458262,16.775127768313457
derozde01,20.04268292682927,4.360975609756098,3.5768292682926828,0.471,18.2,67.5,16.9,0.542,0.9890243902439024,0.2939024390243902,34.13414634146341
dedmode01,6.398477157360406,6.0,0.6928934010152284,0.556,14.7,17.6,1.6,0.584,0.5482233502538071,0.868020304568528,18.261421319796955
dejeabr01,5.642857142857143,3.4285714285714284,1.0714285714285714,0.493,9.6,0.2,0.0,0.505,0.7142857142857143,0.14285714285714285,19.928571428571427
dekkesa01,5.47,3.035,0.8,0.525,12.7,5.4,0.5,0.537,0.505,0.185,15.48
delanma01,5.74015748031496,1.7559055118110236,2.8031496062992125,0.431,8.9,1.1,-1.3,0.483,0.5826771653543307,0.05511811023622047,17.811023622047244
delfica01,8.116370808678502,3.5798816568047336,1.7495069033530573,0.494,12.6,22.5,7.2,0.52,0.9092702169625246,0.17357001972386588,22.840236686390533
delgaan01,1.5,2.0,,0.2,4.3,0.0,0.0,0.255,0.5,-1.0,7.5
delkto01,9.095412844036698,2.4788990825688075,1.8788990825688074,0.459,13.7,19.5,4.8,0.494,0.8201834862385321,0.14128440366972478,21.471559633027525
dellama01,5.592165898617512,1.7834101382488479,3.665898617511521,0.479,9.8,10.1,-2.5,0.51,0.46543778801843316,0.04608294930875576,20.389400921658986
denglu01,14.812638580931264,6.062084257206209,2.2638580931263856,0.485,15.4,74.0,22.9,0.528,0.975609756097561,0.49223946784922396,34.30266075388027
dentmju01,3.25,1.0,1.25,0.367,3.8,-0.1,-0.1,0.398,0.25,-1.0,11.875
derrima01,4.181818181818182,1.1818181818181819,0.09090909090909091,0.636,19.4,0.2,0.0,0.653,-1.0,0.09090909090909091,6.090909090909091
divindo01,7.967741935483871,4.118279569892473,1.989247311827957,0.528,13.0,4.9,1.3,0.547,1.053763440860215,0.27956989247311825,20.763440860215052
diallch01,5.261111111111111,4.15,0.43333333333333335,0.6,17.1,6.3,0.4,0.631,0.3055555555555556,0.40555555555555556,11.972222222222221
diallha01,5.237113402061856,2.7216494845360826,0.5463917525773195,0.471,9.6,1.2,-0.7,0.494,0.5979381443298969,0.1958762886597938,14.65979381443299
diawbo01,8.589285714285714,4.355263157894737,3.462406015037594,0.524,12.9,51.6,15.5,0.547,0.6090225563909775,0.4793233082706767,27.037593984962406
diawaya01,3.5026737967914436,1.3796791443850267,0.6524064171122995,0.45,6.1,1.7,-1.4,0.469,0.27807486631016043,0.0855614973262032,13.97860962566845
diazgu01,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.25,9.9,0.0,0.0,0.403,-1.0,-1.0,3.0
dickada01,5.816666666666666,1.35,2.506666666666667,0.46,12.9,5.9,0.6,0.513,0.5466666666666666,0.03666666666666667,15.39
dickeka01,1.1578947368421053,0.631578947368421,0.10526315789473684,0.475,9.0,0.1,0.0,0.506,0.10526315789473684,0.10526315789473684,4.473684210526316
dienetr01,4.770949720670391,1.3575418994413408,2.4134078212290504,0.495,12.5,5.6,1.1,0.523,0.4245810055865922,0.05027932960893855,14.860335195530727
dienggo01,7.879611650485437,6.14757281553398,1.3631067961165049,0.518,16.2,27.4,6.2,0.568,0.829126213592233,0.9825242718446602,22.027184466019417
dinwisp01,12.943217665615142,2.7602523659305995,4.977917981072555,0.479,15.5,18.3,4.8,0.542,0.6750788643533123,0.28391167192429023,25.747634069400632
dioguik01,5.9911111111111115,3.062222222222222,0.30666666666666664,0.51,15.6,6.5,-0.7,0.578,0.16,0.28888888888888886,12.422222222222222
diopde01,1.9717138103161398,3.692179700499168,0.4492512479201331,0.428,9.8,12.8,0.2,0.441,0.3777038269550749,1.0482529118136439,13.98169717138103
divacvl01,11.814814814814815,8.223985890652557,3.122574955908289,0.5,17.7,96.4,36.3,0.543,1.1358024691358024,1.4382716049382716,29.839506172839506
dixonju01,8.435779816513762,1.871559633027523,1.7775229357798166,0.461,12.8,6.1,-0.3,0.499,0.7821100917431193,0.0779816513761468,19.51605504587156
doleami01,4.909710391822828,3.3304940374787053,0.5843270868824532,0.439,10.8,12.7,-3.7,0.472,0.34071550255536626,0.35604770017035775,14.97274275979557
doncilu01,24.69924812030075,8.541353383458647,7.2706766917293235,0.515,23.3,13.7,8.8,0.566,1.0451127819548873,0.2932330827067669,32.81954887218045
doolike01,6.960164835164835,1.3241758241758241,2.1991758241758244,0.467,11.5,18.5,-0.2,0.516,0.635989010989011,0.10302197802197802,19.414835164835164
dorsejo01,2.646153846153846,3.9461538461538463,0.4230769230769231,0.534,12.1,2.9,-0.3,0.511,0.5153846153846153,0.3384615384615385,11.446153846153846
dorsety01,6.740384615384615,2.3365384615384617,1.2980769230769231,0.478,10.5,1.0,-0.5,0.5,0.2980769230769231,0.0673076923076923,16.076923076923077
dortlu01,6.777777777777778,2.25,0.75,0.463,7.6,0.8,-0.4,0.506,0.8611111111111112,0.1111111111111111,22.77777777777778
dotsoda01,7.7696969696969695,2.6484848484848484,1.3515151515151516,0.51,10.9,3.1,-0.2,0.527,0.5636363636363636,0.09696969696969697,20.084848484848486
doubyqu01,4.111888111888112,1.062937062937063,0.6503496503496503,0.448,9.7,0.0,-0.6,0.483,0.34965034965034963,0.14685314685314685,10.734265734265735
douglto01,7.637055837563452,2.220812182741117,2.2563451776649748,0.486,13.2,12.1,2.2,0.517,0.8857868020304569,0.07614213197969544,19.063451776649746
douglch01,7.076576576576577,2.126126126126126,1.1441441441441442,0.471,11.5,5.4,-0.2,0.528,0.5765765765765766,0.24774774774774774,19.734234234234233
doumbse01,6.394736842105263,3.1052631578947367,0.5,0.449,6.2,-0.3,-0.9,0.474,0.5263157894736842,0.21052631578947367,19.842105263157894
dowdeza01,5.041666666666667,0.8333333333333334,2.125,0.42,11.7,-0.1,-0.1,0.457,0.8333333333333334,0.08333333333333333,12.166666666666666
doylemi01,3.4,1.8,1.0,0.319,5.2,-0.1,-0.1,0.337,0.6,0.2,12.5
doziepj01,5.108108108108108,1.972972972972973,1.837837837837838,0.464,12.0,0.5,-0.2,0.488,0.43243243243243246,0.16216216216216217,12.594594594594595
dragigo01,13.921664626682986,3.0611995104039167,4.833537331701346,0.519,17.0,54.6,16.5,0.559,0.99265605875153,0.18482252141982863,28.0281517747858
dragizo01,1.75,0.5,0.3125,0.417,8.2,-0.1,-0.1,0.435,0.125,-1.0,4.6875
drewla02,2.8636363636363638,0.8181818181818182,2.5,0.372,4.1,-0.5,-0.6,0.378,0.2727272727272727,-1.0,13.136363636363637
drexlcl01,20.437384898710867,6.148250460405157,5.639963167587477,0.495,21.1,135.6,70.2,0.547,2.032228360957643,0.6620626151012892,34.564456721915285
drobnpr01,7.866906474820144,3.5,0.8093525179856115,0.44,12.6,5.6,-1.3,0.476,0.4748201438848921,0.420863309352518,19.93525179856115
drumman01,14.475792988313856,13.836393989983305,1.2988313856427378,0.543,22.1,60.6,16.3,0.54,1.3939899833055092,1.5659432387312187,31.035058430717864
dudleja01,7.429372197309417,3.1704035874439462,1.5571748878923768,0.549,12.6,42.9,11.1,0.576,0.7948430493273543,0.1860986547085202,22.46188340807175
duhonch01,6.511551155115511,2.2508250825082508,4.438943894389439,0.488,10.8,25.0,3.2,0.523,0.7772277227722773,0.0594059405940594,25.620462046204622
dukandu01,6.0,4.0,1.0,0.3,4.2,0.0,0.0,0.3,1.0,-1.0,24.0
dumarjo01,16.111001964636543,2.1640471512770136,4.530451866404715,0.498,15.3,86.2,25.4,0.554,0.8860510805500982,0.08153241650294696,34.517681728880156
duncati01,19.03448275862069,10.841235632183908,3.0352011494252875,0.507,24.2,206.4,91.1,0.551,0.7363505747126436,2.1695402298850577,34.02873563218391
dunlemi02,11.204868154158214,4.27079107505071,2.216024340770791,0.514,13.9,58.5,15.7,0.555,0.72920892494929,0.3286004056795132,27.72819472616633
dunnkr01,8.299559471365638,3.3480176211453743,4.176211453744493,0.457,11.9,3.9,0.2,0.481,1.5462555066079295,0.44493392070484583,24.29955947136564
duprero01,3.535031847133758,2.159235668789809,0.6369426751592356,0.432,10.2,1.9,-0.7,0.463,0.3630573248407643,0.18471337579617833,11.197452229299364
duranke01,27.02002355712603,7.05771495877503,4.106007067137809,0.542,25.2,141.7,69.0,0.613,1.11660777385159,1.1083627797408717,36.87279151943463
duvaltr01,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.833,38.3,0.1,0.0,0.833,-1.0,-1.0,2.0
dysonje01,7.444444444444445,2.111111111111111,2.0,0.406,11.3,0.1,-0.1,0.525,1.2222222222222223,0.2222222222222222,20.0
earlycl01,4.303571428571429,2.1964285714285716,0.75,0.398,7.2,-0.6,-0.8,0.435,0.4642857142857143,0.26785714285714285,14.303571428571429
ebankde01,3.5555555555555554,1.9365079365079365,0.38095238095238093,0.404,9.6,0.5,-0.5,0.458,0.2857142857142857,0.19047619047619047,11.285714285714286
ebind01,2.1052631578947367,1.0,0.21052631578947367,0.486,14.6,0.1,0.0,0.491,0.05263157894736842,0.2631578947368421,4.526315789473684
eddieja01,2.5588235294117645,0.9117647058823529,0.14705882352941177,0.413,10.1,0.2,0.0,0.465,0.20588235294117646,0.029411764705882353,6.411764705882353
edwarca01,3.27027027027027,1.2702702702702702,0.6486486486486487,0.422,6.9,0.1,-0.2,0.444,0.32432432432432434,0.10810810810810811,9.486486486486486
edwarco01,2.7,2.5,0.3,0.323,8.6,0.1,-0.1,0.372,0.3,0.4,11.0
edwarjo01,1.523076923076923,1.0307692307692307,0.12307692307692308,0.447,6.0,0.1,-0.5,0.471,0.09230769230769231,0.2923076923076923,6.6923076923076925
edwarsh01,1.0,1.0,,0.333,-1.0,0.0,0.0,0.333,-1.0,-1.0,6.0
edwarvi01,1.5,1.0,,0.375,3.8,0.0,0.0,0.375,-1.0,-1.0,8.0
eisleho01,6.5089058524173025,1.6844783715012723,3.49618320610687,0.463,11.5,19.5,1.3,0.505,0.6870229007633588,0.10559796437659033,20.372773536895675
ekeziob01,3.5664335664335662,2.6783216783216783,0.21678321678321677,0.423,11.2,1.7,-1.3,0.51,0.26573426573426573,0.1888111888111888,10.601398601398602
ellenhe01,4.037037037037037,2.3950617283950617,0.5432098765432098,0.447,10.6,0.3,-0.3,0.482,0.16049382716049382,0.037037037037037035,9.246913580246913
ellinwa01,8.019089574155654,2.174743024963289,1.1086637298091042,0.513,11.1,18.2,1.6,0.534,0.5447870778267254,0.0763582966226138,20.966226138032305
ellismo01,17.836734693877553,3.4501800720288114,4.6290516206482595,0.48,16.0,41.9,12.4,0.523,1.6914765906362546,0.33733493397358943,34.827130852340936
elsonfr01,3.656779661016949,3.4703389830508473,0.5508474576271186,0.479,10.0,11.7,-1.3,0.511,0.4830508474576271,0.5402542372881356,15.26906779661017
elyme01,5.312,3.24,0.696,0.46,10.6,4.0,-3.1,0.497,0.264,0.5573333333333333,16.013333333333332
embiijo01,23.94736842105263,11.4688995215311,3.1148325358851676,0.514,24.8,22.8,10.1,0.585,0.7559808612440191,1.7894736842105263,30.42105263157895
embrywa01,12.490974729241877,9.078219013237064,1.4368231046931408,,15.1,37.8,,0.484,-1.0,-1.0,26.18892900120337
emmetan01,1.4285714285714286,0.5714285714285714,0.07142857142857142,0.462,8.5,0.1,-0.1,0.534,0.14285714285714285,0.07142857142857142,5.214285714285714
englial01,21.46940486169321,5.480301760268231,3.647108130762783,0.507,19.9,100.7,38.2,0.55,0.8943839061190276,0.6982397317686505,31.905280804694048
engliki01,2.902439024390244,0.9024390243902439,0.6341463414634146,0.438,7.9,0.2,-0.2,0.477,0.3902439024390244,0.07317073170731707,9.926829268292684
ennisja01,6.498559077809798,3.250720461095101,0.8876080691642652,0.533,11.5,14.1,1.0,0.577,0.6051873198847262,0.29971181556195964,20.11527377521614
ennisty01,4.188172043010753,1.3440860215053763,1.9301075268817205,0.463,10.3,1.3,-0.8,0.484,0.5268817204301075,0.0967741935483871,12.559139784946236
erdense01,3.7971014492753623,2.753623188405797,0.42028985507246375,0.546,10.1,1.8,-0.4,0.571,0.36231884057971014,0.42028985507246375,13.44927536231884
ervinju01,24.156074014481096,8.467417538213999,4.164119066773934,0.509,23.6,181.1,80.1,0.558,1.827835880933226,1.5615446500402252,36.38535800482703
eubandr01,3.2888888888888888,2.6444444444444444,0.4888888888888889,0.629,16.7,1.0,0.0,0.672,0.15555555555555556,0.4888888888888889,8.555555555555555
evansja02,2.847457627118644,1.11864406779661,0.9152542372881356,0.382,4.8,-0.6,-0.8,0.42,0.2711864406779661,0.2542372881355932,10.542372881355933
evansja01,4.232142857142857,1.7142857142857142,1.9642857142857142,0.373,6.7,-0.4,-0.7,0.411,0.6964285714285714,0.10714285714285714,15.053571428571429
evansje01,3.516,2.564,0.428,0.573,17.3,8.2,1.9,0.6,0.36,0.484,10.504
evansma01,6.667259786476868,2.4626334519572954,0.7473309608540926,0.508,11.9,21.7,2.0,0.537,0.5231316725978647,0.15658362989323843,19.427046263345197
evansre01,4.065512978986403,7.126081582200247,0.5661310259579728,0.466,11.7,27.1,-2.9,0.502,0.6996291718170581,0.14215080346106304,19.248454882571075
evansty01,15.735690235690235,4.579124579124579,4.801346801346801,0.471,17.1,28.4,13.1,0.517,1.2356902356902357,0.37373737373737376,30.71043771043771
ewingda01,3.393700787401575,1.2440944881889764,1.3700787401574803,0.433,8.3,0.8,-0.4,0.473,0.5433070866141733,0.07874015748031496,13.251968503937007
ewingpa01,20.976331360946745,9.81149619611158,1.8723584108199494,0.505,21.0,126.4,50.1,0.553,0.9602704987320372,2.4463229078613695,34.31445477599324
ewingpa02,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.6,-0.1,0.0,0.222,-1.0,0.14285714285714285,2.7142857142857144
exumda01,5.7154811715481175,1.7740585774058577,2.100418410041841,0.474,8.4,3.1,-1.5,0.509,0.40585774058577406,0.17573221757322174,18.531380753138077
eyengch01,6.2745098039215685,2.6862745098039214,0.7843137254901961,0.45,8.6,-0.4,-0.6,0.461,0.7254901960784313,0.6470588235294118,20.568627450980394
ezelife01,4.188235294117647,4.264705882352941,0.37058823529411766,0.513,13.4,5.9,0.0,0.536,0.2823529411764706,0.9764705882352941,14.08235294117647
fallta01,3.2857142857142856,2.142857142857143,0.14285714285714285,0.786,28.4,0.2,0.1,0.751,0.14285714285714285,0.5714285714285714,4.714285714285714
farieke01,11.359832635983263,8.125523012552302,0.9832635983263598,0.548,19.7,38.8,7.5,0.577,0.7343096234309623,0.8200836820083682,24.535564853556487
farmajo01,7.714285714285714,1.9007936507936507,2.882936507936508,0.507,13.3,13.9,3.7,0.528,0.7757936507936508,0.1111111111111111,19.523809523809526
farmede01,2.3636363636363638,0.6363636363636364,1.0,0.397,6.0,0.0,-0.1,0.429,0.09090909090909091,-1.0,7.818181818181818
favervi01,4.4324324324324325,3.4594594594594597,0.43243243243243246,0.476,11.0,0.3,-0.1,0.502,0.3783783783783784,0.7297297297297297,13.18918918918919
favorde01,11.389458272327964,7.390922401171303,1.1449487554904831,0.533,18.9,53.6,12.7,0.562,0.7730600292825769,1.2576866764275256,25.636896046852122
fazekni01,4.115384615384615,3.423076923076923,0.4230769230769231,0.561,19.6,0.8,0.2,0.584,0.3076923076923077,0.4230769230769231,10.346153846153847
feldeka01,3.8448275862068964,1.0172413793103448,1.3448275862068966,0.388,9.3,-0.4,-0.4,0.438,0.3620689655172414,0.13793103448275862,9.068965517241379
feliccr01,4.5085470085470085,4.128205128205129,0.7435897435897436,0.572,14.0,8.7,-0.4,0.603,0.2905982905982906,0.21367521367521367,14.82905982905983
felixca01,2.7142857142857144,0.8571428571428571,0.5714285714285714,0.571,13.3,0.0,0.0,0.603,-1.0,-1.0,5.428571428571429
felixno01,1.5,1.0833333333333333,0.16666666666666666,0.26,-1.1,-0.3,-0.2,0.316,0.16666666666666666,0.25,6.833333333333333
feltora01,11.177136972193615,2.952626158599382,5.248197734294542,0.459,13.8,40.2,10.1,0.497,1.1781668383110195,0.21318228630278063,29.690010298661175
fergute01,4.827225130890052,1.3717277486910995,0.743455497382199,0.525,5.8,4.6,-1.9,0.539,0.47643979057591623,0.225130890052356,20.68586387434555
fernaru01,9.052208835341366,2.4417670682730925,2.2248995983935744,0.511,14.0,14.2,5.6,0.552,1.0,0.1606425702811245,23.955823293172692
fernabr01,4.285714285714286,3.5357142857142856,0.875,0.53,11.9,0.8,-0.4,0.542,0.32142857142857145,0.30357142857142855,12.732142857142858
ferreyo01,7.783132530120482,2.0803212851405624,2.325301204819277,0.507,12.2,7.4,0.8,0.539,0.642570281124498,0.10441767068273092,20.3855421686747
fesenky01,2.259259259259259,1.9925925925925927,0.2962962962962963,0.496,8.5,0.9,-1.1,0.49,0.14074074074074075,0.3925925925925926,8.2
fieldla01,6.788235294117647,4.2823529411764705,1.6431372549019607,0.515,12.1,10.5,2.6,0.539,0.8313725490196079,0.17647058823529413,23.568627450980394
finlemi01,15.689936536718042,4.355394378966455,2.941976427923844,0.492,16.0,85.2,28.8,0.527,0.9029918404351768,0.2928377153218495,34.44786944696283
finnedo01,6.925196850393701,4.2952755905511815,1.188976377952756,0.516,10.3,9.7,0.7,0.539,0.6929133858267716,0.4094488188976378,24.38976377952756
fishede01,8.324009324009324,2.0652680652680653,2.9557109557109555,0.466,11.7,62.3,8.9,0.514,1.0505050505050506,0.07614607614607614,25.422688422688424
fitchge01,4.666666666666667,1.6666666666666667,1.8333333333333333,0.376,10.2,0.1,-0.1,0.424,0.3888888888888889,0.2777777777777778,13.277777777777779
fizerma01,9.626297577854672,4.6366782006920415,1.217993079584775,0.439,13.4,2.7,-2.6,0.481,0.46366782006920415,0.28027681660899656,20.8719723183391
florelu01,2.1875,0.1875,0.6875,0.569,10.1,0.0,0.0,0.586,0.125,-1.0,4.8125
flynnjo01,9.226993865030675,1.883435582822086,3.8895705521472395,0.442,11.3,-1.1,-1.9,0.49,0.7484662576687117,0.04294478527607362,22.932515337423315
footeje01,1.0,1.5,,0.333,-0.9,-0.1,-0.1,0.333,-1.0,0.25,9.75
forbebr01,8.900383141762452,1.9080459770114941,1.4789272030651341,0.54,10.7,7.5,-0.5,0.559,0.4099616858237548,0.022988505747126436,21.739463601532567
forbega01,5.8108108108108105,1.9639639639639639,0.9279279279279279,0.478,12.4,1.7,0.0,0.518,0.42342342342342343,0.09009009009009009,13.54954954954955
fordsh02,1.3333333333333333,1.0,,0.667,0.6,0.0,0.0,0.667,-1.0,0.3333333333333333,4.333333333333333
fordtj01,11.181818181818182,3.1025641025641026,5.8158508158508155,0.448,15.1,16.9,4.6,0.503,1.156177156177156,0.1282051282051282,27.696969696969695
fortsco01,3.5,1.5,1.0,0.391,9.9,0.0,-0.1,0.453,0.3,-1.0,9.5
fortsda01,8.215909090909092,7.236363636363636,0.6840909090909091,0.472,16.2,22.3,-2.6,0.562,0.41363636363636364,0.21363636363636362,20.072727272727274
fosteje01,4.904450261780105,6.869109947643979,0.9201570680628273,0.498,14.2,47.5,6.3,0.531,0.6636125654450262,0.4031413612565445,20.615183246073297
